2024,6,22,6,40,321,8,10,2.02,9.09,5.93,313,9999,999,11.8,999,99,99
2024,6,22,6,50,316,8.3,10.6,99,99,99,999,9999,999,11.8,999,99,99
2024,6,22,7,0,317,8.1,10.6,99,99,99,999,9999,999,11.8,999,99,99
2024,6,22,7,10,321,8,10,2.18,8.33,6.06,313,9999,999,11.8,999,99,99
2024,6,22,7,20,324,8,10,99,99,99,999,9999,999,11.8,999,99,99
2024,6,22,7,30,326,8,9.8,99,99,99,999,9999,999,11.8,999,99,99
2024,6,22,7,40,331,7.9,9.5,2.05,9.09,5.76,316,9999,999,11.8,999,99,99
2024,6,22,7,50,324,7.6,9.7,99,99,99,999,9999,999,11.8,999,99,99
2024,6,22,8,0,330,7.5,9.8,99,99,99,999,9999,999,11.8,999,99,99
2024,6,22,8,10,322,8,10.3,2.02,9.09,6.01,309,9999,999,11.8,999,99,99
2024,6,22,8,20,326,7.4,9.5,99,99,99,999,9999,999,11.8,999,99,99
2024,6,22,8,30,330,7.5,9.2,99,99,99,999,9999,999,999,999,99,99
2024,6,22,8,40,341,7.8,9.7,1.87,8.33,5.75,305,9999,999,11.8,999,99,99
2024,6,22,8,50,341,7.3,9.2,99,99,99,999,9999,999,11.8,999,99,99
2024,6,22,9,0,338,7.4,8.9,99,99,99,999,9999,999,11.8,999,99,99
2024,6,22,9,10,342,6.8,8.3,1.87,8.33,5.72,315,9999,999,11.8,999,99,99
2024,6,22,9,20,339,6.9,8.6,99,99,99,999,9999,999,11.8,999,99,99
2024,6,22,9,30,334,6.9,8.6,99,99,99,999,9999,999,11.8,999,99,99
2024,6,22,9,40,332,7.3,9,1.93,8.33,5.93,317,9999,999,11.8,999,99,99
2024,6,22,9,50,335,7.2,8.7,99,99,99,999,9999,999,11.8,999,99,99
2024,6,22,10,0,336,6.6,9.1,99,99,99,999,9999,999,11.8,999,99,99
2024,6,22,10,10,324,6.8,8.9,1.82,9.09,6.01,315,9999,999,11.8,999,99,99
2024,6,22,10,20,338,6.6,8.2,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,10,30,330,6.6,8,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,10,40,330,6.9,8.7,1.78,9.09,5.95,314,9999,999,11.9,999,99,99
2024,6,22,10,50,336,5.8,7.3,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,11,0,343,6.4,8.5,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,11,10,341,6,7.4,1.84,8.33,6.06,311,9999,999,11.9,999,99,99
2024,6,22,11,20,339,5.6,7.3,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,11,30,347,5.2,6.3,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,11,40,353,5,6.9,1.76,9.09,5.93,314,9999,999,11.9,999,99,99
2024,6,22,11,50,355,5,6.5,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,12,0,355,4.8,6.4,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,12,10,354,4.6,5.8,1.86,9.09,6.3,317,9999,999,11.9,999,99,99
2024,6,22,12,20,353,4.6,6.1,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,12,30,345,4.2,5.8,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,12,40,358,3.9,5,1.83,9.09,6.33,317,9999,999,11.9,999,99,99
2024,6,22,12,50,6,4.1,5,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,13,0,1,3.5,4.9,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,13,10,359,3.6,5.1,1.7,9.09,6.08,314,9999,999,11.9,999,99,99
2024,6,22,13,20,355,3.3,5.3,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,13,30,343,3.3,4.4,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,13,40,336,3.8,5.3,1.72,9.09,6.28,315,9999,999,11.9,999,99,99
2024,6,22,13,50,339,4.9,6.3,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,14,0,339,4.2,5.6,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,14,10,332,3.5,4.8,1.47,7.69,5.95,316,9999,999,11.9,999,99,99
2024,6,22,14,20,339,3.2,4.9,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,14,30,354,2.9,4.2,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,14,40,329,3.3,4.7,1.59,9.09,6.24,309,9999,999,11.9,999,99,99
2024,6,22,14,50,321,3.2,4.3,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,15,0,345,3.1,4.9,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,15,10,352,3,3.9,1.58,8.33,6.04,310,9999,999,11.9,999,99,99
2024,6,22,15,20,345,2.9,4,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,15,30,325,2.8,4.2,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,15,40,330,2.5,3.9,1.49,8.33,5.97,309,9999,999,11.9,999,99,99
2024,6,22,15,50,306,2.3,3.1,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,16,0,337,2.3,3.4,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,16,10,326,2.4,3.9,1.52,8.33,6.13,303,9999,999,11.9,999,99,99
2024,6,22,16,20,307,2.2,3.7,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,16,30,309,2.2,3.4,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,16,40,320,2.6,3.8,1.45,9.09,5.84,308,9999,999,11.9,999,99,99
2024,6,22,16,50,326,2.3,3.7,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,17,0,312,3,4,99,99,99,999,9999,999,11.9,999,99,99
2024,6,22,17,10,306,3.2,4.3,1.46,7.69,6.1,301,9999,999,12,999,99,99
2024,6,22,17,20,311,3.3,4.4,99,99,99,999,9999,999,12,999,99,99
2024,6,22,17,30,312,2.5,3.6,99,99,99,999,9999,999,12,999,99,99
2024,6,22,17,40,295,1.5,2.5,1.52,8.33,5.87,304,9999,999,12,999,99,99
2024,6,22,17,50,289,1.8,3.5,99,99,99,999,9999,999,12,999,99,99
2024,6,22,18,0,302,2.2,4,99,99,99,999,9999,999,12,999,99,99
2024,6,22,18,10,293,1.8,3.2,1.51,8.33,5.88,306,9999,999,12,999,99,99
2024,6,22,18,20,300,1.8,2.8,99,99,99,999,9999,999,12,999,99,99
2024,6,22,18,30,299,2.1,3.2,99,99,99,999,9999,999,12.1,999,99,99
2024,6,22,18,40,297,2.5,3.5,1.54,9.09,6.1,305,9999,999,12.2,999,99,99
2024,6,22,18,50,309,3,4.1,99,99,99,999,9999,999,12.2,999,99,99
2024,6,22,19,0,294,3,4,99,99,99,999,9999,999,12.2,999,99,99
2024,6,22,19,10,300,3.1,4.5,1.57,8.33,6.18,305,9999,999,12.3,999,99,99
2024,6,22,19,20,304,3.4,4.5,99,99,99,999,9999,999,12.2,999,99,99
2024,6,22,19,30,298,3.1,4.6,99,99,99,999,9999,999,12.3,999,99,99
2024,6,22,19,40,298,3,4.2,1.6,9.09,6.53,311,9999,999,12.3,999,99,99
2024,6,22,19,50,295,3.1,4.5,99,99,99,999,9999,999,12.3,999,99,99
2024,6,22,20,0,299,3.7,5.1,99,99,99,999,9999,999,12.4,999,99,99
2024,6,22,20,10,298,3.4,4.4,1.47,9.09,6.28,309,9999,999,12.4,999,99,99
2024,6,22,20,20,290,3.6,4.8,99,99,99,999,9999,999,12.3,999,99,99
2024,6,22,20,30,298,3.6,4.9,99,99,99,999,9999,999,12.4,999,99,99
2024,6,22,20,40,303,3.9,5.3,1.52,8.33,6.35,317,9999,999,12.4,999,99,99
2024,6,22,20,50,301,4,5.5,99,99,99,999,9999,999,12.4,999,99,99
2024,6,22,21,0,297,4.1,5.4,99,99,99,999,9999,999,12.4,999,99,99
2024,6,22,21,10,300,4,5.4,1.46,8.33,6.51,310,9999,999,12.5,999,99,99
2024,6,22,21,20,303,4.6,6,99,99,99,999,9999,999,12.5,999,99,99
2024,6,22,21,30,301,4.2,5.9,99,99,99,999,9999,999,12.6,999,99,99
2024,6,22,21,40,302,4.2,5.6,1.53,8.33,6.63,310,9999,999,12.6,999,99,99
2024,6,22,21,50,306,4.1,5.8,99,99,99,999,9999,999,12.6,999,99,99
2024,6,22,22,0,311,4.3,5.3,99,99,99,999,9999,999,12.6,999,99,99
2024,6,22,22,10,318,4.4,6.3,1.48,8.33,6.66,310,9999,999,12.6,999,99,99
2024,6,22,22,20,307,4.5,6,99,99,99,999,9999,999,12.7,999,99,99
2024,6,22,22,30,308,4.3,5.4,99,99,99,999,9999,999,12.6,999,99,99
2024,6,22,22,40,315,4.4,5.7,1.45,7.69,6.5,314,9999,999,12.6,999,99,99
2024,6,22,22,50,317,4.2,5.6,99,99,99,999,9999,999,12.6,999,99,99
2024,6,22,23,0,320,4.3,5.9,99,99,99,999,9999,999,12.6,999,99,99
2024,6,22,23,10,305,4.5,5.8,1.28,8.33,6.62,308,9999,999,12.7,999,99,99
2024,6,22,23,20,315,4.4,5.6,99,99,99,999,9999,999,12.8,999,99,99
2024,6,22,23,30,317,4.2,5.3,99,99,99,999,9999,999,13,999,99,99
2024,6,22,23,40,320,3.9,5.4,1.23,7.14,6.15,301,9999,999,13,999,99,99
2024,6,22,23,50,313,4.3,5.7,99,99,99,999,9999,999,13.2,999,99,99
2024,6,23,0,0,318,3.9,5.2,99,99,99,999,9999,999,13.1,999,99,99
2024,6,23,0,10,316,3.9,5.1,1.33,9.09,6.51,318,9999,999,13,999,99,99
2024,6,23,0,20,305,3.5,5.2,99,99,99,999,9999,999,13,999,99,99
2024,6,23,0,30,317,3.3,4.5,99,99,99,999,9999,999,13.1,999,99,99
2024,6,23,0,40,320,2.9,4.2,1.26,8.33,6.53,319,9999,999,13.3,999,99,99
2024,6,23,0,50,315,3.1,4.3,99,99,99,999,9999,999,13.4,999,99,99
2024,6,23,1,0,314,3.2,4.5,99,99,99,999,9999,999,13.4,999,99,99
2024,6,23,1,10,310,3.1,4.2,1.35,8.33,6.39,325,9999,999,13.4,999,99,99
2024,6,23,1,20,312,3,4.2,99,99,99,999,9999,999,13.5,999,99,99
2024,6,23,1,30,326,2.9,4.3,99,99,99,999,9999,999,13.4,999,99,99
2024,6,23,1,40,330,3,4.2,1.33,8.33,6.52,319,9999,999,13.4,999,99,99
2024,6,23,1,50,333,2.5,3.7,99,99,99,999,9999,999,13.4,999,99,99
2024,6,23,2,0,315,2.8,4,99,99,99,999,9999,999,13.3,999,99,99
2024,6,23,2,10,314,2.6,3.9,1.23,7.69,6.26,314,9999,999,13.3,999,99,99
2024,6,23,2,20,307,2.3,3.3,99,99,99,999,9999,999,13.2,999,99,99
2024,6,23,2,30,306,2.6,3.9,99,99,99,999,9999,999,13.3,999,99,99
2024,6,23,2,40,315,3,4.2,1.29,8.33,6.7,307,9999,999,13.3,999,99,99
2024,6,23,2,50,311,2.9,3.8,99,99,99,999,9999,999,13.2,999,99,99
2024,6,23,3,0,299,2.8,4,99,99,99,999,9999,999,13.2,999,99,99
2024,6,23,3,10,307,2.6,4,1.26,8.33,6.73,319,9999,999,13.2,999,99,99
2024,6,23,3,20,304,2.9,4.2,99,99,99,999,9999,999,13.2,999,99,99
2024,6,23,3,30,309,2.6,3.7,99,99,99,999,9999,999,13.2,999,99,99
2024,6,23,3,40,314,3.2,4.3,1.24,8.33,6.63,317,9999,999,13.2,999,99,99
2024,6,23,3,50,298,2.8,3.9,99,99,99,999,9999,999,13.2,999,99,99
2024,6,23,4,0,295,2.8,4.3,99,99,99,999,9999,999,13.2,999,99,99
2024,6,23,4,10,321,2.5,3.7,1.2,8.33,6.65,310,9999,999,13.2,999,99,99
2024,6,23,4,20,327,2.5,3.8,99,99,99,999,9999,999,13.1,999,99,99
2024,6,23,4,30,314,2.5,3.5,99,99,99,999,9999,999,13.1,999,99,99
2024,6,23,4,40,312,2.8,4,1.3,8.33,6.85,315,9999,999,13.1,999,99,99
2024,6,23,4,50,330,2.6,3.8,99,99,99,999,9999,999,13.1,999,99,99
2024,6,23,5,0,322,2,3,99,99,99,999,9999,999,13,999,99,99
2024,6,23,5,10,357,1.9,3.4,1.22,8.33,6.76,317,9999,999,13.1,999,99,99
2024,6,23,5,20,1,2.7,3.5,99,99,99,999,9999,999,13.1,999,99,99
2024,6,23,5,30,347,2.2,3.5,99,99,99,999,9999,999,13,999,99,99
2024,6,23,5,40,352,2.5,4.2,1.31,8.33,7.03,304,9999,999,13.1,999,99,99
2024,6,23,5,50,356,2.1,3.6,99,99,99,999,9999,999,13,999,99,99
2024,6,23,6,0,8,2.5,3.5,99,99,99,999,9999,999,13.1,999,99,99
2024,6,23,6,10,359,2.2,3.3,1.29,8.33,7,310,9999,999,13,999,99,99
2024,6,23,6,20,10,2.2,3.3,99,99,99,999,9999,999,12.9,999,99,99
2024,6,23,6,30,346,2.1,3.1,99,99,99,999,9999,999,12.9,999,99,99
2024,6,23,6,40,340,2,3.1,1.27,8.33,6.91,300,9999,999,12.9,999,99,99
2024,6,23,6,50,341,1.9,3.2,99,99,99,999,9999,999,12.8,999,99,99
2024,6,23,7,0,346,1.8,3,99,99,99,999,9999,999,12.8,999,99,99
2024,6,23,7,10,346,2,2.8,1.21,9.09,6.88,308,9999,999,12.8,999,99,99
2024,6,23,7,20,337,1.9,3.1,99,99,99,999,9999,999,12.8,999,99,99
2024,6,23,7,30,341,2.2,2.9,99,99,99,999,9999,999,12.8,999,99,99
2024,6,23,7,40,347,2,3,1.2,9.09,6.93,300,9999,999,12.8,999,99,99
2024,6,23,7,50,348,1.8,2.8,99,99,99,999,9999,999,12.8,999,99,99
2024,6,23,8,0,326,1.9,3.3,99,99,99,999,9999,999,12.7,999,99,99
2024,6,23,8,10,323,2.2,3.3,1.25,7.69,6.94,301,9999,999,12.7,999,99,99
2024,6,23,8,20,334,1.9,2.7,99,99,99,999,9999,999,12.7,999,99,99
2024,6,23,8,30,325,2.1,2.9,99,99,99,999,9999,999,12.7,999,99,99
2024,6,23,8,40,323,1.9,3,1.17,8.33,6.88,308,9999,999,12.7,999,99,99
2024,6,23,8,50,323,2,2.9,99,99,99,999,9999,999,12.7,999,99,99
2024,6,23,9,0,317,2.4,3.6,99,99,99,999,9999,999,12.6,999,99,99
2024,6,23,9,10,307,2.6,3.6,1.3,9.09,7.16,305,9999,999,12.6,999,99,99
2024,6,23,9,20,312,2.3,3.3,99,99,99,999,9999,999,12.6,999,99,99
2024,6,23,9,30,312,2.6,3.4,99,99,99,999,9999,999,12.7,999,99,99
2024,6,23,9,40,324,2.4,3.7,1.28,8.33,7.06,308,9999,999,12.7,999,99,99
2024,6,23,9,50,317,2.5,3.4,99,99,99,999,9999,999,12.7,999,99,99
2024,6,23,10,0,311,2.6,3.7,99,99,99,999,9999,999,12.7,999,99,99
2024,6,23,10,10,323,2.8,4,1.23,7.69,7.02,304,9999,999,12.7,999,99,99
2024,6,23,10,20,318,2.6,3.7,99,99,99,999,9999,999,12.7,999,99,99
2024,6,23,10,30,316,1.9,3,99,99,99,999,9999,999,12.7,999,99,99
2024,6,23,10,40,316,2.4,3.3,1.33,8.33,7.06,309,9999,999,12.7,999,99,99
2024,6,23,10,50,324,2.9,3.7,99,99,99,999,9999,999,12.7,999,99,99
2024,6,23,11,0,320,3.1,4,99,99,99,999,9999,999,12.7,999,99,99
2024,6,23,11,10,321,3,3.9,1.27,8.33,6.87,311,9999,999,12.7,999,99,99
2024,6,23,11,20,319,2.6,3.5,99,99,99,999,9999,999,12.7,999,99,99
2024,6,23,11,30,321,3.1,4.3,99,99,99,999,9999,999,12.8,999,99,99
2024,6,23,11,40,326,3.1,4,1.26,8.33,6.87,319,9999,999,12.8,999,99,99
2024,6,23,11,50,334,2.5,3.5,99,99,99,999,9999,999,12.9,999,99,99
2024,6,23,12,0,337,2.5,3.3,99,99,99,999,9999,999,12.8,999,99,99
2024,6,23,12,10,328,2.5,3.5,1.17,7.69,6.46,307,9999,999,12.9,999,99,99
2024,6,23,12,20,331,2.6,3.8,99,99,99,999,9999,999,12.9,999,99,99
2024,6,23,12,30,328,2.2,3.7,99,99,99,999,9999,999,12.9,999,99,99
2024,6,23,12,40,332,2.3,3.2,1.25,8.33,6.81,305,9999,999,13,999,99,99
2024,6,23,12,50,336,1.8,2.6,99,99,99,999,9999,999,12.9,999,99,99
2024,6,23,13,0,335,1.9,2.8,99,99,99,999,9999,999,12.9,999,99,99
2024,6,23,13,10,337,2.1,3.3,1.26,8.33,6.72,310,9999,999,12.9,999,99,99
2024,6,23,13,20,341,2.3,3.3,99,99,99,999,9999,999,12.9,999,99,99
2024,6,23,13,30,335,2.4,3.4,99,99,99,999,9999,999,12.9,999,99,99
2024,6,23,13,40,344,2.3,3.2,1.31,7.14,6.44,301,9999,999,12.9,999,99,99
2024,6,23,13,50,339,2.1,3,99,99,99,999,9999,999,12.9,999,99,99
2024,6,23,14,0,331,2,3.2,99,99,99,999,9999,999,12.9,999,99,99
2024,6,23,14,10,337,2,2.8,1.24,8.33,6.69,307,9999,999,12.9,999,99,99
2024,6,23,14,20,338,1.9,3.1,99,99,99,999,9999,999,12.9,999,99,99
2024,6,23,14,30,349,1.9,2.8,99,99,99,999,9999,999,13,999,99,99
2024,6,23,14,40,350,1.9,3,1.19,7.69,6.6,301,9999,999,13,999,99,99
2024,6,23,14,50,345,2.2,3,99,99,99,999,9999,999,13,999,99,99
2024,6,23,15,0,350,2.5,3.4,99,99,99,999,9999,999,13,999,99,99
2024,6,23,15,10,352,2.1,3,1.18,17.39,6.68,194,9999,999,13,999,99,99
2024,6,23,15,20,346,2.4,3.4,99,99,99,999,9999,999,13,999,99,99
2024,6,23,15,30,350,2.5,3.5,99,99,99,999,9999,999,13.1,999,99,99
2024,6,23,15,40,349,2.2,3.1,1.31,8.33,6.69,309,9999,999,13.1,999,99,99
2024,6,23,15,50,350,2.3,3.2,99,99,99,999,9999,999,13.1,999,99,99
2024,6,23,16,0,346,2.4,3.3,99,99,99,999,9999,999,13.1,999,99,99
2024,6,23,16,10,344,3.1,3.9,1.2,8.33,6.68,318,9999,999,13.1,999,99,99
2024,6,23,16,20,345,3.2,4.2,99,99,99,999,9999,999,13.1,999,99,99
2024,6,23,16,30,338,3.6,4.5,99,99,99,999,9999,999,13.1,999,99,99
2024,6,23,16,40,339,3.3,4.3,1.33,8.33,6.97,317,9999,999,13.2,999,99,99
2024,6,23,16,50,343,3.1,4.2,99,99,99,999,9999,999,13.2,999,99,99
2024,6,23,17,0,348,2.9,3.8,99,99,99,999,9999,999,13.3,999,99,99
2024,6,23,17,10,348,2.6,3.4,1.3,8.33,6.63,307,9999,999,13.3,999,99,99
2024,6,23,17,20,342,1.8,3.2,99,99,99,999,9999,999,13.3,999,99,99
2024,6,23,17,30,331,1.7,2.6,99,99,99,999,9999,999,13.4,999,99,99
2024,6,23,17,40,325,2.6,3.8,1.35,7.69,6.63,303,9999,999,13.4,999,99,99
2024,6,23,17,50,320,3.2,4.1,99,99,99,999,9999,999,13.4,999,99,99
2024,6,23,18,0,316,3,3.9,99,99,99,999,9999,999,13.4,999,99,99
2024,6,23,18,10,311,3.2,4.2,1.21,7.14,6.42,294,9999,999,13.5,999,99,99
2024,6,23,18,20,308,3.5,4.4,99,99,99,999,9999,999,13.6,999,99,99
2024,6,23,18,30,309,3.3,4.2,99,99,99,999,9999,999,13.6,999,99,99
2024,6,23,18,40,312,3.6,4.4,1.36,8.33,6.65,302,9999,999,13.5,999,99,99
2024,6,23,18,50,311,3.6,4.5,99,99,99,999,9999,999,13.7,999,99,99
2024,6,23,19,0,310,3.6,4.3,99,99,99,999,9999,999,13.6,999,99,99
2024,6,23,19,10,312,3.8,5,1.41,17.39,6.94,189,9999,999,13.5,999,99,99
2024,6,23,19,20,312,4.3,5.4,99,99,99,999,9999,999,13.7,999,99,99
2024,6,23,19,30,317,4.6,5.6,99,99,99,999,9999,999,13.7,999,99,99
2024,6,23,19,40,324,4.7,5.7,1.3,8.33,6.85,312,9999,999,13.8,999,99,99
2024,6,23,19,50,320,4.4,5.4,99,99,99,999,9999,999,13.6,999,99,99
2024,6,23,20,0,320,4.6,5.8,99,99,99,999,9999,999,13.6,999,99,99
2024,6,23,20,10,320,4.7,5.8,1.34,8.33,6.61,305,9999,999,13.6,999,99,99
2024,6,23,20,20,319,4.6,5.9,99,99,99,999,9999,999,13.4,999,99,99
2024,6,23,20,30,317,4.6,5.6,99,99,99,999,9999,999,13.7,999,99,99
2024,6,23,20,40,315,4.7,5.7,1.28,7.69,6.59,306,9999,999,13.8,999,99,99
2024,6,23,20,50,316,4.6,5.6,99,99,99,999,9999,999,13.8,999,99,99
2024,6,23,21,0,317,4.7,5.8,99,99,99,999,9999,999,13.8,999,99,99
2024,6,23,21,10,314,5,6.1,1.33,8.33,6.4,300,9999,999,13.9,999,99,99
2024,6,23,21,20,314,5.2,6.4,99,99,99,999,9999,999,13.9,999,99,99
2024,6,23,21,30,319,5.4,6.6,99,99,99,999,9999,999,13.9,999,99,99
2024,6,23,21,40,318,5.5,6.5,1.3,8.33,6.25,303,9999,999,13.9,999,99,99
2024,6,23,21,50,319,5.4,6.5,99,99,99,999,9999,999,13.9,999,99,99
2024,6,23,22,0,320,5.6,6.7,99,99,99,999,9999,999,13.9,999,99,99
2024,6,23,22,10,318,5.8,7,1.4,8.33,6.18,318,9999,999,13.9,999,99,99
2024,6,23,22,20,318,5.7,6.9,99,99,99,999,9999,999,13.9,999,99,99
2024,6,23,22,30,311,5.8,7,99,99,99,999,9999,999,14,999,99,99
2024,6,23,22,40,317,6.1,7.2,1.36,8.33,6.24,310,9999,999,14.1,999,99,99
2024,6,23,22,50,317,6,7.6,99,99,99,999,9999,999,14.1,999,99,99
2024,6,23,23,0,318,6.5,7.8,99,99,99,999,9999,999,14.2,999,99,99
2024,6,23,23,10,317,6.5,7.6,1.47,7.69,6.06,315,9999,999,14.2,999,99,99
2024,6,23,23,20,316,6.2,7.5,99,99,99,999,9999,999,14.2,999,99,99
2024,6,23,23,30,318,6.3,7.7,99,99,99,999,9999,999,14.2,999,99,99
2024,6,23,23,40,315,6.3,7.5,1.46,8.33,5.9,316,9999,999,14.1,999,99,99
2024,6,23,23,50,317,6.6,7.7,99,99,99,999,9999,999,14.1,999,99,99
2024,6,24,0,0,319,6.2,7.7,99,99,99,999,9999,999,14.1,999,99,99
2024,6,24,0,10,316,6.4,7.7,1.42,8.33,5.82,316,9999,999,14.1,999,99,99
2024,6,24,0,20,317,6.4,7.7,99,99,99,999,9999,999,14,999,99,99
2024,6,24,0,30,317,6.5,7.8,99,99,99,999,9999,999,14,999,99,99
2024,6,24,0,40,318,6.3,8,1.29,7.69,5.61,305,9999,999,14,999,99,99
2024,6,24,0,50,318,6.7,8,99,99,99,999,9999,999,14,999,99,99
2024,6,24,1,0,320,6.6,7.9,99,99,99,999,9999,999,14.1,999,99,99
2024,6,24,1,10,317,6.2,7.9,1.3,7.69,5.52,312,9999,999,14.1,999,99,99
2024,6,24,1,20,319,6.1,7.3,99,99,99,999,9999,999,14,999,99,99
2024,6,24,1,30,321,6.1,7.1,99,99,99,999,9999,999,13.9,999,99,99
2024,6,24,1,40,321,6,7.5,1.41,8.33,5.72,310,9999,999,14.1,999,99,99
2024,6,24,1,50,320,6,7.3,99,99,99,999,9999,999,14.2,999,99,99
2024,6,24,2,0,322,6.4,7.7,99,99,99,999,9999,999,14.1,999,99,99
2024,6,24,2,10,322,6.4,7.9,1.36,7.69,5.68,317,9999,999,14.1,999,99,99
2024,6,24,2,20,321,6.5,7.5,99,99,99,999,9999,999,14.1,999,99,99
2024,6,24,2,30,324,6.7,8,99,99,99,999,9999,999,14,999,99,99
2024,6,24,2,40,325,6.6,8.1,1.46,17.39,6.21,213,9999,999,13.9,999,99,99
2024,6,24,2,50,329,6.9,8.2,99,99,99,999,9999,999,13.8,999,99,99
2024,6,24,3,0,326,6.9,8.4,99,99,99,999,9999,999,13.6,999,99,99
2024,6,24,3,10,324,6.6,7.9,1.4,16,6.08,175,9999,999,13.5,999,99,99
2024,6,24,3,20,321,6.6,7.9,99,99,99,999,9999,999,13.5,999,99,99
